gear_type,length,tonnage,engine_power,country,IUU Fishing,duration_hr,median_distance_km,median_speed_knots,country_encounter,start_month,start_hour,end_month,end_hour,seasons
fixed_gear,35.0,194.0,680.578163994,United States,2.29,7.5,0.1750945666499999,0.0122252227499999,NA,7,4,7,12,q3
fixed_gear,35.0,194.0,680.578163994,United States,2.29,17.0,0.2481051662,0.0105078671,NA,7,5,7,22,q3
fixed_gear,35.0,194.0,680.578163994,United States,2.29,5.833333333333332,0.264226748,0.0033409984999999,NA,6,8,6,14,q2
fixed_gear,35.0,194.0,680.578163994,United States,2.29,10.333333333333334,0.071428089,0.0053081592,NA,6,21,6,7,q2
fixed_gear,35.0,194.0,680.578163994,United States,2.29,5.0,0.2159719479,0.0110821034,NA,6,14,6,19,q2
fixed_gear,35.0,194.0,680.578163994,United States,2.29,22.5,0.2451174136,0.02554472005,NA,7,16,7,15,q3
fixed_gear,29.0,184.0,892.298026262,United States,2.29,12.333333333333336,0.17684750565,0.01373795305,NA,7,4,7,16,q3
fixed_gear,29.0,184.0,892.298026262,United States,2.29,2.5,0.234640982,0.014180865,NA,7,20,7,23,q3
fixed_gear,29.0,184.0,892.298026262,United States,2.29,2.1666666666666665,0.0176357392999999,0.0262379852,NA,6,16,6,19,q2
fixed_gear,29.0,184.0,892.298026262,United States,2.29,31.16666666666667,0.3865863984,0.01074838975,NA,6,13,6,20,q2
fixed_gear,29.0,184.0,892.298026262,United States,2.29,2.1666666666666665,0.1667457393999999,0.0147463283,NA,6,16,6,18,q2
fixed_gear,29.0,184.0,892.298026262,United States,2.29,5.666666666666668,0.2899072211,0.0147021358,NA,6,14,6,20,q2
fixed_gear,29.0,184.0,892.298026262,United States,2.29,4.833333333333333,0.2304526826,0.0075829855,NA,7,12,7,17,q3
fixed_gear,50.51829268,449.466263149,309.0,United States,2.29,2.0,0.4804934429999999,0.1723029073999999,NA,7,9,7,11,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,4.166666666666667,0.0374823484,0.0235601696499999,NA,7,12,7,16,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,4.5,0.0383728177,0.02811778475,NA,8,22,8,2,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,4.0,0.0394866111,0.0104703434,NA,8,22,8,2,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,8.5,0.2816539446,0.0097804823,NA,8,6,8,14,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,17.5,0.4505931696999999,0.0134071377,NA,7,11,7,4,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,2.1666666666666665,0.4375529439,0.0089521784,NA,7,15,7,17,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,4.833333333333333,0.1601946307,0.0134590328,NA,8,12,8,16,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,4.833333333333333,0.0390995024,0.0462388272,NA,8,22,8,2,q3
fixed_gear,31.0,197.0,596.16,United States,2.29,3.5,0.0387772050999999,0.0193271579,NA,8,22,8,2,q3
fixed_gear,25.0,165.0,632.478606251,United States,2.29,5.333333333333333,0.42327883965,0.01345832305,NA,7,5,7,10,q3
fixed_gear,25.0,165.0,632.478606251,United States,2.29,2.5,0.3381904357999999,0.008854311,NA,6,22,6,1,q2
fixed_gear,25.0,165.0,632.478606251,United States,2.29,12.833333333333336,0.2434815546,0.001223593,NA,7,8,7,21,q3
fixed_gear,25.0,165.0,632.478606251,United States,2.29,2.0,0.2331967632,0.0144886404,NA,7,4,7,6,q3
fixed_gear,25.0,165.0,632.478606251,United States,2.29,4.333333333333333,0.18228531525,0.0232177761,NA,7,3,7,8,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,2.5,0.350488474,0.0194571306,NA,7,9,7,12,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,9.666666666666666,0.1625496639,0.0155412816,NA,8,21,9,6,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,4.666666666666667,0.0299227281,0.0361513121,NA,7,7,7,12,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,3.1666666666666665,0.0311024491,0.0364388510999999,NA,7,18,7,21,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,4.5,0.0337136076,0.0738978247,NA,7,10,7,15,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,2.5,0.0300093968,0.0323037539,NA,7,5,7,7,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,14.333333333333336,0.0304028004999999,0.0243886498,NA,7,5,7,19,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,7.333333333333332,0.0285994596,0.1017374103,NA,7,2,7,9,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,3.333333333333333,0.02974494665,0.00961670055,NA,7,20,7,23,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,2.5,0.0308985774,0.0429457776,NA,6,15,6,17,q2
fixed_gear,24.26829268,197.0,156.0,United States,2.29,3.0,0.05952874405,0.01666721125,NA,6,19,6,22,q2
fixed_gear,24.26829268,197.0,156.0,United States,2.29,4.666666666666667,0.4196884540999999,0.003636812,NA,6,12,6,16,q2
fixed_gear,24.26829268,197.0,156.0,United States,2.29,2.833333333333333,0.2839373289,0.008960894,NA,7,9,7,12,q3
fixed_gear,24.26829268,197.0,156.0,United States,2.29,2.333333333333333,0.0320964693,0.0391740084,NA,6,17,6,19,q2
fixed_gear,35.0,278.0,647.190802557,United States,2.29,14.333333333333336,0.3817113507,0.0056311139,NA,7,16,7,7,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,2.833333333333333,0.0066952285,0.0021760079999999,NA,7,6,7,9,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,10.0,0.17143908985,0.00650446015,NA,7,6,7,16,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,12.333333333333336,0.210527093,0.010153427,NA,7,17,7,5,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,2.1666666666666665,0.1501521174,0.0145818622,NA,7,6,7,8,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,5.333333333333333,0.0195800032,0.02138422075,NA,7,20,7,2,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,2.833333333333333,0.3622014925999999,0.0078337195,NA,7,0,7,3,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,2.6666666666666665,0.0163193271,0.03280212135,NA,7,16,7,18,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,5.0,0.2914118501,0.0099653185,NA,7,11,7,16,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,2.1666666666666665,0.2530253943,0.0078651311,NA,6,11,6,13,q2
fixed_gear,35.0,278.0,647.190802557,United States,2.29,4.333333333333333,0.4859342176,0.0087106346,NA,7,10,7,15,q3
fixed_gear,35.0,278.0,647.190802557,United States,2.29,2.0,0.0403573018,0.085264041,NA,6,13,6,15,q2
fixed_gear,28.182,216.0,625.6,United States,2.29,5.166666666666667,0.0167395195,0.0248157056,NA,8,7,8,12,q3
fixed_gear,28.182,216.0,625.6,United States,2.29,9.166666666666666,0.0176104599,0.0274552314,NA,8,11,8,20,q3
fixed_gear,28.182,216.0,625.6,United States,2.29,5.166666666666667,0.05500727275,0.03914339385,NA,8,10,8,16,q3
fixed_gear,45.6097561,751.561492161,321.0,United States,2.29,2.333333333333333,0.0176522061,0.0048519936999999,NA,2,18,2,21,q1
fixed_gear,29.225,230.0,552.0,United States,2.29,2.0,0.4474406913,0.0066180591,NA,8,17,8,19,q3
fixed_gear,30.5915,176.0,713.92,United States,2.29,3.0,0.1792727283,0.00593973545,NA,4,18,4,21,q2
fixed_gear,30.5915,176.0,713.92,United States,2.29,11.666666666666664,0.1753629363,0.0048866195999999,NA,5,4,5,16,q2
fixed_gear,21.3551755199,182.503134415,475.460649749,United States,2.29,2.6666666666666665,0.2200431917,0.0091814103,NA,8,11,8,14,q3
fixed_gear,21.3551755199,182.503134415,475.460649749,United States,2.29,4.833333333333333,0.1721969428999999,0.0216525448,NA,7,1,7,6,q3
fixed_gear,31.8725,319.879826088,942.08,United States,2.29,15.5,0.0551694354,0.035954551,NA,8,6,8,22,q3
fixed_gear,31.8725,319.879826088,942.08,United States,2.29,11.5,0.0590947713999999,0.01282881175,NA,8,20,8,8,q3
fixed_gear,29.69512195,204.0,121.0,United States,2.29,2.1666666666666665,0.4629231733,0.0122817888,NA,4,11,4,13,q2
fixed_gear,29.69512195,204.0,121.0,United States,2.29,6.833333333333332,0.4562706485,0.011683846,NA,4,7,4,14,q2
fixed_gear,29.69512195,204.0,121.0,United States,2.29,4.666666666666667,0.3489999325,0.0066339482999999,NA,8,10,8,14,q3
fixed_gear,29.69512195,204.0,121.0,United States,2.29,18.5,0.214178686,0.0115744003,NA,6,6,6,0,q2
fixed_gear,29.69512195,204.0,121.0,United States,2.29,10.166666666666666,0.25050398545,0.0079645667499999,NA,7,1,7,11,q3
fixed_gear,29.69512195,204.0,121.0,United States,2.29,3.6666666666666665,0.19523337,0.0119102703,NA,7,2,7,5,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,6.833333333333332,0.061684061,0.0566196454,NA,7,3,7,10,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,27.83333333333333,0.0578968993,0.0305609084,NA,7,6,7,10,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,4.333333333333333,0.3118677753,0.016739955,NA,6,1,6,6,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,3.5,0.1760908757,0.0155918109,NA,7,21,7,1,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,7.833333333333332,0.362573343,0.0158753324,NA,6,1,6,8,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,4.166666666666667,0.0511357753,0.0175845853,NA,7,7,7,11,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,7.666666666666668,0.0529786525,0.0970407298,NA,6,5,6,13,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,2.833333333333333,0.02611564205,0.0021390762,NA,6,23,6,1,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,7.666666666666668,0.0565059515,0.0112158904,NA,7,1,7,9,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,12.166666666666664,0.0231433554999999,0.0440667805999999,NA,5,20,5,8,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,21.5,0.0282571405,0.0082487008,NA,7,16,7,13,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,3.333333333333333,0.0274631595,0.01509743,NA,7,6,7,10,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,4.333333333333333,0.02592067245,0.0373237019,NA,7,21,7,1,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,12.166666666666664,0.0281459283,0.0330010675,NA,6,9,6,21,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,3.1666666666666665,0.0338177002,0.0049867917,NA,5,20,5,0,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,5.0,0.0276269495,0.0048410673,NA,7,3,7,8,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,2.833333333333333,0.0283549405,0.04811399355,NA,7,18,7,21,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,7.666666666666668,0.0301910531,0.01436854335,NA,5,0,5,7,q2
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,2.5,0.0263755109,0.01064877615,NA,7,20,7,22,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,27.5,0.0257228396,0.0227879399,NA,7,0,7,4,q3
fixed_gear,30.8157919866,243.422582828,674.659106511,United States,2.29,7.833333333333332,0.0264448419,0.01475383215,NA,6,4,6,11,q2
fixed_gear,17.68292683,131.0,105.0,United States,2.29,36.16666666666666,0.02298097195,0.02033532515,NA,8,17,8,5,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,19.83333333333333,0.01949634355,0.0230811904999999,NA,8,18,8,14,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,4.0,0.021105927,0.0174810337,NA,8,13,8,17,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,3.6666666666666665,0.0211988642,0.0313162803,NA,8,10,8,14,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,3.8333333333333335,0.150639153,0.0135803186,NA,8,13,8,17,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,2.333333333333333,0.0559648587,0.0407401464,NA,8,11,8,14,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,2.0,0.0479636813,0.0207751253,NA,8,9,8,11,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,5.5,0.053676024,0.0400324742,NA,8,9,8,14,q3
fixed_gear,17.68292683,131.0,105.0,United States,2.29,3.6666666666666665,0.049033495,0.0274869310999999,NA,8,13,8,17,q3
fixed_gear,27.0,164.0,628.325151811,United States,2.29,6.166666666666668,0.2582801273,0.0032952666999999,NA,4,13,4,19,q2
fixed_gear,27.0,164.0,628.325151811,United States,2.29,21.0,0.1952920775,0.0082875265,NA,7,20,7,17,q3
fixed_gear,27.0,164.0,628.325151811,United States,2.29,15.666666666666664,0.25287963705,0.01839395185,NA,7,1,7,17,q3
fixed_gear,27.0,164.0,628.325151811,United States,2.29,3.333333333333333,0.3350491065,0.0158961128499999,NA,7,14,7,17,q3
fixed_gear,27.0,164.0,628.325151811,United States,2.29,16.5,0.2701037965,0.00507421565,NA,4,10,4,3,q2
fixed_gear,27.0,164.0,628.325151811,United States,2.29,2.333333333333333,0.2710190153,0.0237588606,NA,6,21,6,0,q2
fixed_gear,27.0,164.0,628.325151811,United States,2.29,15.666666666666664,0.2760272497,0.0160444469,NA,7,14,7,6,q3
fixed_gear,27.0,164.0,628.325151811,United States,2.29,2.6666666666666665,0.2614917862,0.0313205363,NA,7,6,7,9,q3
fixed_gear,27.0,164.0,628.325151811,United States,2.29,8.5,0.21002870705,0.0046050808,NA,7,9,7,18,q3
fixed_gear,26.779,210.0,588.8,United States,2.29,16.0,0.1250802151999999,0.0167395023999999,NA,7,17,7,9,q3
fixed_gear,26.779,210.0,588.8,United States,2.29,5.333333333333333,0.2659137947,0.009348028,NA,4,16,4,22,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,11.0,0.2209702984,0.0063638684,NA,7,22,7,9,q3
fixed_gear,26.779,210.0,588.8,United States,2.29,25.5,0.4293842257999999,0.00957978805,NA,6,6,6,7,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,39.333333333333336,0.2638662994,0.0048599972,NA,4,6,4,22,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,2.333333333333333,0.0334316459,0.0320905605,NA,4,11,4,14,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,9.0,0.0220993499,0.015080989,NA,4,10,4,19,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,11.333333333333336,0.0136526661,0.0190251205,NA,4,18,4,6,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,2.5,0.0109497745,0.2067762661,NA,7,22,7,1,q3
fixed_gear,26.779,210.0,588.8,United States,2.29,2.333333333333333,0.0167949163,0.0070999109,NA,7,22,7,1,q3
fixed_gear,26.779,210.0,588.8,United States,2.29,3.333333333333333,0.0164828324,0.0119093287999999,NA,5,21,5,0,q2
fixed_gear,26.779,210.0,588.8,United States,2.29,26.83333333333333,0.1633775088,0.0078130373,NA,7,4,7,6,q3
fixed_gear,21.3869027756,109.606246501,458.051975457,United States,2.29,11.0,0.0900928755,0.0137345788999999,NA,3,6,3,17,q1
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,3.0,0.1796723096,0.039364529,NA,7,3,7,6,q3
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,2.0,0.0295305347,0.0263488214999999,NA,7,3,7,5,q3
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,31.5,0.02752030425,0.015222968,NA,7,4,7,11,q3
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,9.5,0.3704368261999999,0.0082977939,NA,8,6,8,16,q3
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,2.6666666666666665,0.06306765505,0.1376953594,NA,7,14,7,17,q3
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,3.1666666666666665,0.0516957563999999,0.0093120999,NA,7,4,7,7,q3
fixed_gear,35.30487805,310.448254691,134.0,United States,2.29,3.1666666666666665,0.28142684305,0.02278246115,NA,7,14,7,17,q3
fixed_gear,27.86585366,161.0,122.0,United States,2.29,114.83333333333331,0.2073489677499999,0.0050481468,NA,5,23,5,17,q2
fixed_gear,27.86585366,161.0,122.0,United States,2.29,4.166666666666667,0.1426634103,0.0227162418,NA,8,23,8,3,q3
fixed_gear,27.86585366,161.0,122.0,United States,2.29,5.333333333333333,0.353598496,0.0048959537,NA,8,9,8,14,q3
fixed_gear,34.42073171,283.499334311,448.264304861,United States,2.29,2.333333333333333,0.295619596,0.0041740946,NA,7,21,7,0,q3
fixed_gear,34.42073171,283.499334311,448.264304861,United States,2.29,18.0,0.4484850011,0.0026601221,NA,6,13,6,7,q2
fixed_gear,34.42073171,283.499334311,448.264304861,United States,2.29,22.33333333333333,0.1909934714999999,0.0023270206,NA,7,10,7,8,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,13.0,0.1565387671,0.0050822116999999,NA,7,20,7,9,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,7.5,0.2235652289,0.0157514432,NA,7,12,7,19,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,2.833333333333333,0.1324441184999999,0.0475696959,NA,7,5,7,8,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,25.83333333333333,0.18763837695,0.00983493945,NA,7,0,7,2,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,12.666666666666664,0.1287068138,0.01979960725,NA,7,6,7,19,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,2.833333333333333,0.0104485999,0.026786756,NA,7,9,7,12,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,4.666666666666667,0.1576713008,0.00936712905,NA,7,21,7,1,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,11.166666666666664,0.18755031795,0.0240543155,NA,7,7,7,19,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,8.0,0.1102541111999999,0.012045523,NA,7,14,7,22,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,2.5,0.2464122734,0.0017822909,NA,7,17,7,20,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,9.166666666666666,0.2100922543,0.0121500382,NA,7,5,7,14,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,11.0,0.221640875,0.0139849695,NA,7,16,7,3,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,2.1666666666666665,0.3081746476,0.0069708758999999,NA,7,7,7,9,q3
fixed_gear,30.683000000000003,205.0,441.6,United States,2.29,2.1666666666666665,0.3603123199,0.0196957349,NA,7,5,7,8,q3
fixed_gear,32.232738456,268.26388731,672.838700852,United States,2.29,8.666666666666666,0.3186970021,0.0229418818,NA,7,19,8,4,q3
fixed_gear,26.7074198584,285.613039946,650.582817978,United States,2.29,16.666666666666668,0.1949812632999999,0.0180504675,NA,7,20,7,12,q3
fixed_gear,26.7074198584,285.613039946,650.582817978,United States,2.29,3.0,0.0327104957,0.0803047339,NA,7,7,7,10,q3
fixed_gear,36.0,198.0,883.2,United States,2.29,36.0,0.0234621494,0.0135314281,NA,6,23,6,11,q2
fixed_gear,36.0,198.0,883.2,United States,2.29,2.5,0.0199097504,0.03120955935,NA,8,13,8,15,q3
fixed_gear,36.0,198.0,883.2,United States,2.29,15.666666666666664,0.22866397745,0.0088734319,NA,8,2,8,17,q3
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,6.666666666666668,0.4050670473,0.009366137,NA,5,8,5,14,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,2.5,0.3573657350999999,0.01852346095,NA,7,9,7,11,q3
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,13.833333333333336,0.3449537574499999,0.010098132,NA,4,8,4,22,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,11.166666666666664,0.1775571498,0.0099831596,NA,8,5,8,16,q3
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,9.166666666666666,0.358961896,0.0165719995,NA,7,10,7,19,q3
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,3.6666666666666665,0.308871897,0.006745644,NA,4,13,4,16,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,2.333333333333333,0.3512886459,0.0607933530999999,NA,6,21,6,23,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,2.833333333333333,0.039290147,0.01481688895,NA,5,14,5,17,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,13.166666666666664,0.302898051,0.0081983642,NA,7,0,7,13,q3
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,5.5,0.0300231168,0.0349464674,NA,5,9,5,14,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,6.5,0.046530547,0.0373090628,NA,5,9,5,16,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,3.1666666666666665,0.0266451225,0.0166694582,NA,5,0,5,4,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,7.333333333333332,0.0305537487,0.0149253899,NA,5,6,5,13,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,2.6666666666666665,0.029851399,0.0109748761,NA,5,9,5,12,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,2.333333333333333,0.0262480096,0.0356476007,NA,7,21,7,0,q3
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,17.5,0.0174408814,0.0081355075,NA,5,2,5,20,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,12.333333333333336,0.1732954739999999,0.0081879864,NA,5,5,5,17,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,14.333333333333336,0.24118106905,0.0063333157499999,NA,4,8,4,22,q2
fixed_gear,31.8896113678,259.443308644,1229.856,United States,2.29,6.0,0.1728728245,0.0075855522999999,NA,4,11,4,17,q2
fixed_gear,24.0658361256,140.0,490.726476096,United States,2.29,17.666666666666668,0.1189284914,0.0080579774,NA,5,3,5,21,q2
fixed_gear,24.0658361256,140.0,490.726476096,United States,2.29,8.333333333333334,0.3590511038,0.0081238731499999,NA,5,4,5,12,q2
fixed_gear,28.8143842748,209.346312124,671.102891614,United States,2.29,2.333333333333333,0.2444472951,0.0097178089,NA,7,4,7,7,q3
fixed_gear,28.8143842748,209.346312124,671.102891614,United States,2.29,7.833333333333332,0.3132126003,0.0131663474,NA,4,12,4,20,q2
fixed_gear,28.8143842748,209.346312124,671.102891614,United States,2.29,2.833333333333333,0.0090431876,0.00114772535,NA,5,22,5,0,q2
fixed_gear,28.8143842748,209.346312124,671.102891614,United States,2.29,2.833333333333333,0.17749088,0.003831711,NA,7,2,7,5,q3
fixed_gear,28.8143842748,209.346312124,671.102891614,United States,2.29,8.333333333333334,0.15839889805,0.01049600465,NA,7,7,7,16,q3
fixed_gear,28.8143842748,209.346312124,671.102891614,United States,2.29,2.333333333333333,0.1643749003,0.005223535,NA,7,5,7,7,q3
fixed_gear,32.40853659,223.0,130.0,United States,2.29,8.333333333333334,0.2748990188,0.0157830265,NA,7,4,7,12,q3
fixed_gear,32.40853659,223.0,130.0,United States,2.29,30.66666666666667,0.0332357366,0.0222091764,NA,7,23,7,6,q3
fixed_gear,32.40853659,223.0,130.0,United States,2.29,2.1666666666666665,0.0163671348,0.0175285,NA,6,9,6,11,q2
fixed_gear,32.40853659,223.0,130.0,United States,2.29,11.666666666666664,0.445399085,0.0247056667,NA,7,8,7,19,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,10.833333333333336,0.2861252017,0.0076223346999999,NA,7,8,7,19,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,6.5,0.3921947307,0.0112062573,NA,7,5,7,12,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,52.83333333333334,0.22744647,0.0118202738999999,NA,7,2,7,7,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,13.666666666666664,0.3448641708,0.0150122455499999,NA,7,9,7,22,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,2.0,0.3641010499,0.02034193675,NA,7,23,7,1,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,4.166666666666667,0.42676926435,0.00860903765,NA,6,13,6,17,q2
fixed_gear,38.0,298.0,688.684293254,United States,2.29,11.0,0.0364560851,0.0225636004,NA,6,10,6,21,q2
fixed_gear,38.0,298.0,688.684293254,United States,2.29,4.666666666666667,0.0321269438,0.0180542531,NA,7,22,7,3,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,15.666666666666664,0.2612026627,0.0068516882999999,NA,7,0,7,16,q3
fixed_gear,38.0,298.0,688.684293254,United States,2.29,12.333333333333336,0.2401896875,0.008141763,NA,7,6,7,18,q3
fixed_gear,33.0933695208,255.456080946,773.18661632,United States,2.29,2.333333333333333,0.2947612152,0.0107020895,NA,7,22,7,0,q3
fixed_gear,33.0933695208,255.456080946,773.18661632,United States,2.29,23.83333333333333,0.42243424485,0.0075624232499999,NA,6,15,6,15,q2
fixed_gear,33.0933695208,255.456080946,773.18661632,United States,2.29,9.0,0.44344896925,0.01006819845,NA,7,4,7,13,q3
fixed_gear,33.0933695208,255.456080946,773.18661632,United States,2.29,4.5,0.393488037,0.003651442,NA,7,15,7,20,q3
fixed_gear,33.0933695208,255.456080946,773.18661632,United States,2.29,11.333333333333336,0.39247772205,0.0111446621,NA,4,20,4,8,q2
fixed_gear,15.2,40.0,286.815033743,United States,2.29,23.33333333333333,0.0476560811,0.0023291634,NA,11,6,11,5,q4
fixed_gear,28.73137413,232.930104498,650.500183705,United States,2.29,3.1666666666666665,0.4980077658,0.0053632498999999,NA,7,20,7,23,q3
fixed_gear,28.73137413,232.930104498,650.500183705,United States,2.29,51.5,0.3163208366,0.0098337396,NA,7,7,7,11,q3
fixed_gear,28.73137413,232.930104498,650.500183705,United States,2.29,3.1666666666666665,0.0118533112999999,0.031062309,NA,3,18,3,21,q1
fixed_gear,28.73137413,232.930104498,650.500183705,United States,2.29,4.166666666666667,0.2039491738,0.0062344712,NA,7,20,7,0,q3
fixed_gear,33.0,198.0,588.8,United States,2.29,9.166666666666666,0.03482990755,0.01246823035,NA,7,0,7,9,q3
fixed_gear,33.0,198.0,588.8,United States,2.29,14.5,0.0247906817,0.0024300818,NA,2,7,2,22,q1
fixed_gear,33.0,198.0,588.8,United States,2.29,2.833333333333333,0.4780811554,0.0118935514999999,NA,8,14,8,17,q3
fixed_gear,33.0,198.0,588.8,United States,2.29,4.5,0.0399772506,0.0119614407,NA,8,20,8,0,q3
fixed_gear,33.0,198.0,588.8,United States,2.29,3.6666666666666665,0.0415298638,0.0116225913999999,NA,8,18,8,21,q3
fixed_gear,33.0,198.0,588.8,United States,2.29,12.5,0.1830535327,0.0654069206,NA,8,18,8,7,q3
fixed_gear,33.672,275.0,625.6,United States,2.29,12.833333333333336,0.02141251295,0.022142649,NA,7,18,7,7,q3
fixed_gear,33.672,275.0,625.6,United States,2.29,8.166666666666666,0.29065631775,0.01251573685,NA,7,9,7,17,q3
fixed_gear,33.672,275.0,625.6,United States,2.29,16.166666666666668,0.4153706356,0.0122171488,NA,6,19,6,11,q2
